tick,cpu_usage,food_injected
419200,1.0000,150
419300,0.6862,259
419400,1.0000,150
419500,1.0000,150
419600,0.6926,257
419700,1.0000,150
419800,1.0000,150
419900,0.6861,259
420000,0.3487,377
420100,1.0000,150
420200,0.6117,285
420300,1.0000,150
420400,0.6304,279
420500,1.0000,150
420600,1.0000,150
420700,0.6805,261
420800,0.3644,372
420900,1.0000,150
421000,0.6805,261
421100,1.0000,150
421200,1.0000,150
421300,0.5704,300
421400,1.0000,150
421500,0.6282,280
421600,1.0000,150
421700,0.6627,268
421800,1.0000,150
421900,0.6706,265
422000,1.0000,150
422100,1.0000,150
422200,0.7803,226
422300,1.0000,150
422400,1.0000,150
422500,0.6725,264
422600,0.3750,368
422700,1.0000,150
422800,1.0000,150
422900,1.0000,150
423000,0.7879,224
423100,1.0000,150
423200,0.6172,283
423300,1.0000,150
423400,0.6233,281
423500,1.0000,150
423600,1.0000,150
423700,0.6642,267
423800,1.0000,150
423900,1.0000,150
424000,0.7576,234
424100,1.0000,150
424200,0.6340,278
424300,0.2863,399
424400,1.0000,150
424500,0.6584,269
424600,1.0000,150
424700,0.6361,277
424800,1.0000,150
424900,0.6516,271
425000,1.0000,150
425100,1.0000,150
425200,0.6614,268
425300,0.2399,416
425400,1.0000,150
425500,1.0000,150
425600,0.7854,225
425700,1.0000,150
425800,1.0000,150
425900,0.6952,256
426000,1.0000,150
426100,0.6913,258
426200,1.0000,150
426300,1.0000,150
426400,1.0000,150
426500,0.7830,225
426600,1.0000,150
426700,1.0000,150
426800,1.0000,150
426900,0.7824,226
427000,1.0000,150
427100,0.7019,254
427200,1.0000,150
427300,1.0000,150
427400,1.0000,150
427500,0.7847,225
427600,0.3873,364
427700,1.0000,150
427800,1.0000,150
427900,0.6323,278
428000,0.6334,278
428100,1.0000,150
428200,1.0000,150
428300,0.6529,271
428400,1.0000,150
428500,0.5885,294
428600,1.0000,150
428700,0.6075,287
428800,1.0000,150
428900,0.6428,275
429000,1.0000,150
429100,0.6347,277
429200,1.0000,150
429300,1.0000,150
429400,0.6849,260
429500,1.0000,150
429600,0.6633,267
429700,1.0000,150
429800,1.0000,150
429900,0.6683,266
430000,0.3069,392
430100,1.0000,150
430200,0.3747,368
430300,0.3833,365
430400,1.0000,150
430500,0.6786,262
430600,1.0000,150
430700,1.0000,150
430800,0.6612,268
430900,1.0000,150
431000,1.0000,150
431100,0.6862,259
431200,0.4395,346
431300,1.0000,150
431400,0.3925,362
431500,1.0000,150
431600,1.0000,150
431700,0.7532,236
431800,1.0000,150
431900,1.0000,150
432000,0.6708,265
432100,1.0000,150
432200,0.6415,275
432300,1.0000,150
432400,0.6889,258
432500,0.3388,381
432600,1.0000,150
432700,1.0000,150
432800,0.7626,233
432900,0.2913,398
433000,1.0000,150
433100,0.6389,276
433200,1.0000,150
433300,0.6667,266
433400,1.0000,150
433500,0.6819,261
433600,1.0000,150
433700,1.0000,150
433800,0.7371,241
433900,0.3197,388
434000,1.0000,150
434100,0.6031,288
434200,0.3293,384
434300,0.2942,397
434400,1.0000,150
434500,0.3525,376
434600,0.4001,359
434700,0.3865,364
434800,1.0000,150
434900,0.4174,353
435000,0.3563,375
435100,0.3598,374
435200,1.0000,150
435300,0.2903,398
435400,0.3274,385
435500,0.3772,367
435600,0.3330,383
435700,0.3727,369
435800,0.3333,383
435900,0.3644,372
436000,0.3486,377
436100,0.4095,356
436200,0.3804,366
436300,1.0000,150
436400,1.0000,150
436500,1.0000,150
436600,0.7900,223
436700,1.0000,150
436800,0.6812,261
436900,1.0000,150
437000,1.0000,150
437100,0.6882,259
437200,1.0000,150
437300,0.6878,259
437400,1.0000,150
437500,1.0000,150
437600,1.0000,150
437700,0.7843,225
437800,1.0000,150
437900,0.3681,371
438000,1.0000,150
438100,0.6676,266
438200,0.2337,418
438300,1.0000,150
438400,1.0000,150
438500,0.6431,274
438600,1.0000,150
438700,0.6806,261
438800,1.0000,150
438900,1.0000,150
439000,1.0000,150
439100,0.7790,227
439200,1.0000,150
439300,0.6320,278
439400,1.0000,150
439500,1.0000,150
439600,0.7857,225
439700,1.0000,150
439800,0.6543,270
439900,1.0000,150
440000,1.0000,150
440100,0.6568,270
440200,1.0000,150
440300,0.6335,278
440400,1.0000,150
440500,1.0000,150
440600,1.0000,150
440700,0.7714,230
440800,1.0000,150
440900,0.6624,268
441000,1.0000,150
441100,1.0000,150
441200,0.6864,259
441300,1.0000,150
441400,0.6820,261
441500,1.0000,150
441600,0.3684,371
441700,1.0000,150
441800,1.0000,150
441900,1.0000,150
442000,0.7742,229
442100,1.0000,150
442200,0.6686,265
442300,1.0000,150
442400,1.0000,150
442500,0.6581,269
442600,1.0000,150
442700,0.6905,258
442800,1.0000,150
442900,1.0000,150
443000,1.0000,150
443100,0.7422,240
443200,1.0000,150
443300,0.6458,273
443400,1.0000,150
443500,0.6436,274
443600,1.0000,150
443700,1.0000,150
443800,0.7906,223
443900,1.0000,150
444000,1.0000,150
444100,0.6509,272
444200,1.0000,150
444300,0.6684,266
444400,1.0000,150
444500,1.0000,150
444600,0.6504,272
444700,1.0000,150
444800,0.5559,305
444900,1.0000,150
445000,0.5757,298
445100,0.2865,399
445200,0.3119,390
445300,1.0000,150
445400,0.6534,271
445500,0.3473,378
445600,0.3692,370
445700,1.0000,150
445800,1.0000,150
445900,0.6674,266
446000,1.0000,150
446100,1.0000,150
446200,0.6668,266
446300,0.3598,374
446400,1.0000,150
446500,0.6665,266
446600,1.0000,150
446700,1.0000,150
446800,0.6607,268
446900,0.3724,369
447000,0.3442,379
447100,0.2276,420
447200,0.2732,404
447300,0.1779,437
447400,0.3687,370
447500,0.3344,382
447600,1.0000,150
447700,0.4431,344
447800,0.4167,354
447900,0.3388,381
448000,1.0000,150
448100,0.3663,371
448200,0.3195,388
448300,0.3884,364
448400,1.0000,150
448500,0.3697,370
448600,0.3616,373
448700,0.3039,393
448800,0.3317,383
448900,0.3403,380
449000,1.0000,150
449100,0.3700,370
449200,0.3432,379
449300,0.4170,354
449400,1.0000,150
449500,0.4285,350
449600,1.0000,150
449700,1.0000,150
449800,0.7039,253
449900,0.4198,353
450000,1.0000,150
450100,1.0000,150
450200,1.0000,150
450300,0.7791,227
450400,1.0000,150
450500,1.0000,150
450600,0.6775,262
450700,1.0000,150
450800,0.6818,261
450900,1.0000,150
451000,1.0000,150
451100,0.6778,262
451200,1.0000,150
451300,0.2605,408
451400,1.0000,150
451500,0.6737,264
451600,1.0000,150
451700,0.6725,264
451800,1.0000,150
451900,0.6832,260
452000,1.0000,150
452100,1.0000,150
452200,0.6805,261
452300,1.0000,150
452400,1.0000,150
452500,0.6951,256
452600,0.3242,386
452700,1.0000,150
452800,1.0000,150
452900,0.6880,259
453000,1.0000,150
453100,0.6685,266
453200,1.0000,150
453300,1.0000,150
453400,0.6867,259
453500,1.0000,150
453600,1.0000,150
453700,0.6743,263
453800,0.3983,360
453900,1.0000,150
454000,0.2623,408
454100,1.0000,150
454200,0.6846,260
454300,1.0000,150
454400,1.0000,150
454500,0.6729,264
454600,0.3536,376
454700,1.0000,150
454800,1.0000,150
454900,0.6295,279
455000,1.0000,150
455100,0.6847,260
455200,1.0000,150
455300,1.0000,150
455400,1.0000,150
455500,0.7830,225
455600,1.0000,150
455700,0.6611,268
455800,1.0000,150
455900,0.6666,266
456000,1.0000,150
456100,1.0000,150
456200,0.5976,290
456300,0.0396,486
456400,0.6424,275
456500,1.0000,150
456600,1.0000,150
456700,1.0000,150
456800,0.7935,222
456900,1.0000,150
457000,0.6924,257
457100,1.0000,150
457200,1.0000,150
457300,0.6789,262
457400,1.0000,150
457500,1.0000,150
457600,0.6744,263
457700,1.0000,150
457800,0.6633,267
457900,1.0000,150
458000,1.0000,150
458100,0.6862,259
458200,0.2186,423
458300,1.0000,150
458400,1.0000,150
458500,0.7227,247
458600,1.0000,150
458700,0.4090,356
458800,0.3949,361
458900,0.3953,361
459000,1.0000,150
459100,0.4007,359
459200,0.4056,358
459300,1.0000,150
459400,0.3909,363
459500,0.3774,367
459600,1.0000,150
459700,0.3871,364
459800,0.3369,382
459900,0.3164,389
460000,0.3715,369
460100,0.3249,386
460200,1.0000,150
460300,0.3823,366
460400,0.3893,363
460500,0.3690,370
460600,1.0000,150
460700,0.4010,359
460800,0.4055,358
460900,1.0000,150
461000,0.3941,362
461100,0.4314,349
461200,1.0000,150
461300,0.3651,372
461400,0.3859,364
461500,1.0000,150
461600,1.0000,150
461700,0.6879,259
461800,1.0000,150
461900,0.6788,262
462000,1.0000,150
462100,1.0000,150
462200,0.6180,283
462300,0.3258,385
462400,1.0000,150
462500,1.0000,150
462600,0.5996,290
462700,1.0000,150
462800,0.6098,286
462900,1.0000,150
463000,0.6745,263
463100,1.0000,150
463200,0.6572,269
463300,1.0000,150
463400,1.0000,150
463500,0.6847,260
463600,1.0000,150
463700,0.6878,259
463800,1.0000,150
463900,0.3001,394
464000,1.0000,150
464100,0.6358,277
464200,1.0000,150
464300,0.6977,255
464400,1.0000,150
464500,1.0000,150
464600,0.6708,265
464700,1.0000,150
464800,0.6753,263
464900,1.0000,150
465000,1.0000,150
465100,0.6833,260
465200,1.0000,150
465300,1.0000,150
465400,0.7591,234
465500,1.0000,150
465600,1.0000,150
465700,0.6933,257
465800,1.0000,150
465900,0.5943,292
466000,1.0000,150
466100,1.0000,150
466200,0.6570,270
466300,0.3671,371
466400,0.3459,378
466500,1.0000,150
466600,0.6046,288
466700,1.0000,150
466800,0.6636,267
466900,1.0000,150
467000,1.0000,150
467100,0.6775,262
467200,1.0000,150
467300,0.6691,265
467400,1.0000,150
467500,1.0000,150
467600,0.6739,264
467700,0.3274,385
467800,1.0000,150
467900,1.0000,150
468000,0.6104,286
468100,1.0000,150
468200,0.6698,265
468300,1.0000,150
468400,1.0000,150
468500,0.7854,225
468600,1.0000,150
468700,1.0000,150
468800,0.6985,255
468900,1.0000,150
469000,1.0000,150
469100,1.0000,150
469200,0.7732,229
469300,1.0000,150
469400,0.4559,340
469500,0.4075,357
469600,1.0000,150
469700,1.0000,150
469800,0.5440,309
469900,0.3070,392
470000,0.3233,386
470100,1.0000,150
470200,0.6763,263
470300,1.0000,150
470400,0.3282,385
470500,1.0000,150
470600,0.6928,257
470700,1.0000,150
470800,1.0000,150
470900,0.6886,258
471000,1.0000,150
471100,1.0000,150
471200,0.6729,264
471300,0.3743,368
471400,1.0000,150
471500,1.0000,150
471600,0.6946,256
471700,1.0000,150
471800,1.0000,150
471900,0.6895,258
472000,1.0000,150
472100,1.0000,150
472200,0.6626,268
472300,1.0000,150
472400,0.5583,304
472500,1.0000,150
472600,0.6427,275
472700,1.0000,150
472800,1.0000,150
472900,0.7867,224
473000,1.0000,150
473100,1.0000,150
473200,0.6668,266
473300,1.0000,150
473400,1.0000,150
473500,0.6741,264
473600,1.0000,150
473700,0.6033,288
473800,0.3755,368
473900,0.3325,383
474000,1.0000,150
474100,0.3349,382
474200,0.2961,396
474300,0.2340,418
474400,0.3049,393
474500,0.2865,399
474600,1.0000,150
474700,0.3184,388
474800,0.3852,365
474900,0.4404,345
475000,1.0000,150
475100,1.0000,150
475200,0.6455,274
475300,0.3677,371
475400,0.3830,365
475500,1.0000,150
475600,0.4013,359
475700,0.3404,380
475800,0.1821,436
475900,1.0000,150
476000,0.3213,387
476100,0.3536,376
476200,0.3671,371
476300,0.3706,370
476400,1.0000,150
476500,0.3262,385
476600,1.0000,150
476700,0.6599,269
476800,1.0000,150
476900,1.0000,150
477000,0.6666,266
477100,0.3662,371
477200,1.0000,150
477300,1.0000,150
477400,0.6579,269
477500,1.0000,150
477600,0.6196,283
477700,1.0000,150
477800,0.6503,272
477900,1.0000,150
478000,0.6613,268
478100,1.0000,150
478200,1.0000,150
478300,1.0000,150
478400,0.7307,244
478500,0.2344,417
478600,1.0000,150
478700,0.6195,283
478800,1.0000,150
478900,0.6629,267
479000,1.0000,150
479100,1.0000,150
479200,0.6704,265
479300,1.0000,150
479400,0.6571,270
479500,1.0000,150
479600,1.0000,150
479700,0.6572,269
479800,1.0000,150
479900,0.6353,277
480000,1.0000,150
480100,0.6085,287
480200,1.0000,150
480300,0.6400,276
480400,0.6046,288
480500,1.0000,150
480600,0.6386,276
480700,0.2431,414
480800,1.0000,150
480900,0.5827,296
481000,1.0000,150
481100,1.0000,150
481200,0.7323,243
481300,0.6096,286
481400,1.0000,150
481500,0.6057,288
481600,1.0000,150
481700,1.0000,150
481800,0.7715,229
481900,0.3909,363
482000,1.0000,150
482100,0.3300,384
482200,1.0000,150
482300,0.6641,267
482400,1.0000,150
482500,1.0000,150
482600,0.6787,262
482700,0.3703,370
482800,1.0000,150
482900,1.0000,150
483000,0.6663,266
483100,1.0000,150
483200,1.0000,150
483300,1.0000,150
483400,0.7791,227
483500,1.0000,150
483600,0.6698,265
483700,1.0000,150
483800,0.2674,406
483900,1.0000,150
484000,0.6762,263
484100,1.0000,150
484200,1.0000,150
484300,1.0000,150
484400,0.7927,222
484500,1.0000,150
484600,0.5496,307
484700,1.0000,150
484800,0.6660,266
484900,1.0000,150
485000,0.6338,278
485100,1.0000,150
485200,0.3488,377
485300,1.0000,150
485400,0.6472,273
485500,1.0000,150
485600,1.0000,150
485700,0.7694,230
485800,0.3360,382
485900,1.0000,150
486000,1.0000,150
486100,0.6806,261
486200,1.0000,150
486300,1.0000,150
486400,0.6617,268
486500,1.0000,150
486600,1.0000,150
486700,0.7776,227
486800,1.0000,150
486900,1.0000,150
487000,0.6943,257
487100,1.0000,150
487200,1.0000,150
487300,0.6919,257
487400,1.0000,150
487500,1.0000,150
487600,0.6738,264
487700,0.3918,362
487800,1.0000,150
487900,0.6186,283
488000,0.2215,422
488100,0.3083,392
488200,1.0000,150
488300,0.3671,371
488400,0.4107,356
488500,0.3968,361
488600,1.0000,150
488700,0.3725,369
488800,0.3615,373
488900,0.3397,381
489000,1.0000,150
489100,0.3417,380
489200,0.4074,357
489300,0.4080,357
489400,1.0000,150
489500,0.3867,364
489600,0.4051,358
489700,0.3254,386
489800,1.0000,150
489900,0.3795,367
490000,0.3717,369
490100,1.0000,150
490200,0.3724,369
490300,0.3889,363
490400,0.3523,376
490500,1.0000,150
490600,0.3951,361
490700,0.3847,365
490800,1.0000,150
490900,0.0000,500
491000,0.5547,305
491100,0.2901,398
491200,1.0000,150
491300,1.0000,150
491400,1.0000,150
491500,0.7876,224
491600,1.0000,150
491700,1.0000,150
491800,0.6782,262
491900,1.0000,150
492000,0.6807,261
492100,1.0000,150
492200,1.0000,150
492300,0.6553,270
492400,0.4164,354
492500,0.3716,369
492600,1.0000,150
492700,1.0000,150
492800,0.6275,280
492900,1.0000,150
493000,0.6740,264
493100,1.0000,150
493200,1.0000,150
493300,0.6825,261
493400,1.0000,150
493500,0.6829,260
493600,1.0000,150
493700,1.0000,150
493800,0.6806,261
493900,1.0000,150
494000,0.6693,265
494100,1.0000,150
494200,0.3657,372
494300,1.0000,150
494400,0.6848,260
494500,1.0000,150
494600,1.0000,150
494700,1.0000,150
494800,0.7739,229
494900,1.0000,150
495000,0.4644,337
495100,0.3631,372
495200,0.4114,356
495300,1.0000,150
495400,0.3581,374
495500,0.3949,361
495600,0.3674,371
495700,1.0000,150
495800,0.4266,350
495900,0.3910,363
496000,1.0000,150
496100,0.3790,367
496200,0.2427,415
496300,0.3218,387
496400,0.2753,403
496500,0.2976,395
496600,0.3560,375
496700,0.2312,419
496800,0.3291,384
496900,0.3411,380
497000,0.2791,402
497100,0.3829,365
497200,0.2935,397
497300,1.0000,150
497400,0.3172,388
497500,0.3738,369
497600,1.0000,150
497700,0.6682,266
497800,0.0000,500
497900,0.3850,365
498000,1.0000,150
498100,1.0000,150
498200,1.0000,150
498300,0.7950,221
498400,1.0000,150
498500,1.0000,150
498600,0.6830,260
498700,1.0000,150
498800,1.0000,150
498900,0.6939,257
499000,1.0000,150
499100,0.6197,283
499200,1.0000,150
499300,1.0000,150
499400,0.6601,268
499500,0.3882,364
499600,1.0000,150
499700,0.3771,368
499800,1.0000,150
499900,1.0000,150
