tick,population,avg_energy,avg_code_length,avg_age,avg_freshness,total_eat,total_refresh,total_divide,total_instructions,eat_ratio,refresh_ratio,divide_ratio,low_energy_eat_rate,low_freshness_refresh_rate,max_generation
84000,37,451.00,6.65,32640.59,255.00,12856,4164,2655,37843,0.339719,0.110034,0.070158,0.398855,0.000000,552
85000,39,449.18,6.72,31406.21,255.00,12775,4163,2515,37596,0.339797,0.110730,0.066895,0.398419,0.000000,556
86000,40,438.38,6.75,31051.88,255.00,12971,4173,2597,38160,0.339911,0.109355,0.068056,0.394107,0.000000,561
87000,38,461.32,6.68,33132.00,255.00,12985,4168,2598,38187,0.340037,0.109147,0.068034,0.392639,0.000000,566
88000,36,488.25,6.61,35443.33,255.00,12997,4163,2585,38170,0.340503,0.109065,0.067723,0.396538,0.000000,569
89000,39,451.15,6.72,33163.18,255.00,13016,4173,2606,38249,0.340296,0.109101,0.068133,0.397359,0.000000,573
90000,39,451.05,6.72,33599.13,255.00,12853,4379,2552,37828,0.339775,0.115761,0.067463,0.395121,0.000000,581
91000,36,489.31,6.61,36848.31,255.00,12824,4868,2541,37736,0.339835,0.129001,0.067336,0.392761,0.000000,588
92000,37,473.65,6.65,36307.95,255.00,12726,5023,2507,37456,0.339759,0.134104,0.066932,0.398076,0.000000,594
93000,37,474.11,6.65,36815.65,255.00,12687,5583,2488,37370,0.339497,0.149398,0.066577,0.394637,0.000000,597
94000,39,448.64,6.72,35354.03,255.00,12644,5536,2476,37202,0.339874,0.148809,0.066556,0.395127,0.000000,601
95000,38,461.71,6.68,36716.08,255.00,12644,5278,2500,37280,0.339163,0.141577,0.067060,0.395425,0.000000,607
96000,38,460.45,6.68,37164.95,255.00,12727,5544,2523,37498,0.339405,0.147848,0.067284,0.392888,0.000000,613
97000,38,460.08,6.68,37600.68,255.00,12703,5779,2490,37380,0.339834,0.154601,0.066613,0.396407,0.000000,618
98000,36,485.31,6.61,40177.11,255.00,12896,6171,2401,36758,0.350835,0.167882,0.065319,0.421657,0.000000,618
99000,37,473.27,6.65,39686.14,255.00,13995,6655,2346,36394,0.384541,0.182860,0.064461,0.491076,0.000000,619
100000,34,514.47,6.53,43818.68,255.00,14122,6660,2350,36384,0.388138,0.183047,0.064589,0.497296,0.000000,619
