tick,population,avg_energy,avg_code_length,avg_age,avg_freshness,total_eat,total_refresh,total_divide,total_instructions,eat_ratio,refresh_ratio,divide_ratio,low_energy_eat_rate,low_freshness_refresh_rate,max_generation
261000,40,848.55,6.75,164827.77,252.88,10542,8367,829,39850,0.264542,0.209962,0.020803,0.316271,0.000000,752
262000,39,870.33,6.72,169947.44,252.74,10574,8382,839,39936,0.264774,0.209886,0.021009,0.323789,0.000000,753
263000,39,872.08,6.72,170805.79,252.87,10582,8394,846,39977,0.264702,0.209971,0.021162,0.326954,0.000000,755
264000,38,917.87,6.68,176191.47,252.71,10423,8308,653,39320,0.265081,0.211292,0.016607,0.321178,0.000000,762
265000,41,852.39,6.78,164197.85,252.63,10614,8402,689,39913,0.265928,0.210508,0.017263,0.322789,0.000000,763
266000,40,876.75,6.75,169149.92,252.97,10608,8410,698,39935,0.265632,0.210592,0.017478,0.325034,0.000000,767
267000,39,896.64,6.72,174398.69,252.77,10691,8435,731,40185,0.266045,0.209904,0.018191,0.327044,0.000000,770
268000,41,851.41,6.78,166797.15,252.95,10617,8404,692,39921,0.265950,0.210516,0.017334,0.324015,0.000000,770
269000,41,850.49,6.78,167694.39,253.17,10605,8410,693,39915,0.265690,0.210698,0.017362,0.323437,0.000000,770
270000,41,848.78,6.78,168607.78,252.73,10617,8405,697,39951,0.265751,0.210383,0.017446,0.319785,0.000000,770
271000,41,848.12,6.78,169505.02,252.51,10611,8401,690,39913,0.265853,0.210483,0.017288,0.323853,0.000000,770
272000,41,847.15,6.78,170402.93,253.00,10604,8410,692,39917,0.265651,0.210687,0.017336,0.321586,0.000000,770
273000,39,890.21,6.72,180085.62,252.74,10609,8402,693,39923,0.265737,0.210455,0.017358,0.320583,0.000000,769
274000,39,889.44,6.72,181045.03,252.87,10620,8408,696,39945,0.265866,0.210489,0.017424,0.323361,0.000000,769
275000,39,887.82,6.72,181989.38,253.03,10613,8412,696,39938,0.265737,0.210626,0.017427,0.321451,0.000000,769
276000,40,864.00,6.75,178361.48,252.85,10610,8401,693,39920,0.265782,0.210446,0.017360,0.322761,0.000000,769
277000,38,908.21,6.68,188731.21,252.79,10623,8409,697,39956,0.265867,0.210457,0.017444,0.320859,0.000000,769
278000,41,839.73,6.78,175821.93,252.76,10608,8411,692,39929,0.265672,0.210649,0.017331,0.322397,0.000000,770
279000,41,839.02,6.78,176719.17,252.59,10606,8400,693,39915,0.265715,0.210447,0.017362,0.323418,0.000000,770
280000,40,858.23,6.75,182071.90,252.75,10622,8409,696,39949,0.265889,0.210493,0.017422,0.321172,0.000000,770
281000,41,836.27,6.78,178529.80,253.12,10600,8407,687,39912,0.265584,0.210638,0.017213,0.322539,0.000000,770
282000,41,835.61,6.78,179427.71,252.80,10610,8399,693,39918,0.265795,0.210406,0.017361,0.323106,0.000000,770
283000,39,878.44,6.72,189573.00,252.82,10613,8403,693,39915,0.265890,0.210522,0.017362,0.319682,0.000000,769
284000,40,854.65,6.75,185769.10,253.05,10612,8414,695,39945,0.265665,0.210640,0.017399,0.322519,0.000000,769
285000,39,875.95,6.72,191476.77,252.62,10613,8402,694,39938,0.265737,0.210376,0.017377,0.321451,0.000000,769
286000,40,852.27,6.75,187611.77,252.70,10615,8405,693,39924,0.265880,0.210525,0.017358,0.325753,0.000000,769
287000,40,851.65,6.75,180977.30,253.00,10691,8412,774,39902,0.267931,0.210817,0.019398,0.303246,0.000000,771
288000,39,874.74,6.72,186476.90,252.79,10702,8379,803,39740,0.269300,0.210845,0.020206,0.328151,0.000000,776
289000,40,854.33,6.75,182684.52,252.93,10772,8412,842,39970,0.269502,0.210458,0.021066,0.310130,0.000000,777
290000,40,852.48,6.75,183527.52,253.12,10757,8415,834,39921,0.269457,0.210791,0.020891,0.320966,0.000000,782
291000,41,831.39,6.78,179919.49,252.68,10818,8432,868,40139,0.269513,0.210070,0.021625,0.306849,0.000000,784
292000,41,831.98,6.78,180693.93,252.51,10735,8394,821,39848,0.269399,0.210650,0.020603,0.312942,0.000000,788
293000,40,853.38,6.75,186132.27,253.00,10830,8452,871,40172,0.269591,0.210395,0.021682,0.321337,0.000000,788
294000,39,875.08,6.72,191717.26,252.59,10733,8392,818,39820,0.269538,0.210748,0.020542,0.318301,0.000000,789
295000,41,831.76,6.78,183176.22,252.93,10723,8393,818,39805,0.269388,0.210853,0.020550,0.320744,0.000000,795
296000,39,874.15,6.72,193439.26,253.18,10703,8393,804,39757,0.269210,0.211107,0.020223,0.317322,0.000000,796
297000,40,851.75,6.75,189470.15,253.00,10728,8390,824,39829,0.269351,0.210651,0.020688,0.315845,0.000000,797
298000,40,852.58,6.75,190346.05,252.68,10762,8406,834,39915,0.269623,0.210598,0.020894,0.333333,0.000000,798
299000,40,852.25,6.75,191161.40,252.70,10725,8398,820,39817,0.269357,0.210915,0.020594,0.326034,0.000000,803
300000,39,873.92,6.72,196930.67,252.77,10735,8395,827,39841,0.269446,0.210713,0.020758,0.317318,0.000000,805
301000,40,851.65,6.75,192871.98,252.62,10803,8430,849,40050,0.269738,0.210487,0.021199,0.317497,0.000000,806
302000,40,852.70,6.75,193764.73,253.12,10780,8427,847,40006,0.269460,0.210643,0.021172,0.313126,0.000000,810
303000,41,830.85,6.78,189806.15,252.93,10703,8382,800,39742,0.269312,0.210910,0.020130,0.321269,0.000000,816
304000,39,875.00,6.72,200413.69,252.79,10703,8410,803,39791,0.268980,0.211354,0.020180,0.327157,0.000000,818
305000,39,874.28,6.72,201295.59,253.13,10775,8426,845,40012,0.269294,0.210587,0.021119,0.313081,0.000000,819
306000,41,831.27,6.78,192320.46,252.61,10724,8393,816,39850,0.269109,0.210615,0.020477,0.319904,0.000000,823
307000,40,853.67,6.75,197954.80,252.70,10714,8389,819,39782,0.269318,0.210874,0.020587,0.316223,0.000000,825
308000,40,852.67,6.75,198830.00,252.90,10784,8428,847,40022,0.269452,0.210584,0.021163,0.326061,0.000000,831
309000,40,852.85,6.75,199646.17,252.80,10706,8380,815,39754,0.269306,0.210796,0.020501,0.322735,0.000000,837
310000,40,852.17,6.75,200505.38,252.85,10763,8408,836,39913,0.269662,0.210658,0.020946,0.325805,0.000000,840
311000,41,831.54,6.78,196461.59,253.07,10740,8408,829,39875,0.269342,0.210859,0.020790,0.316940,0.000000,845
312000,40,851.92,6.75,202266.90,252.80,10825,8437,871,40160,0.269547,0.210085,0.021688,0.322443,0.000000,848
313000,41,832.90,6.78,198129.76,252.49,10784,8413,846,39995,0.269634,0.210351,0.021153,0.334226,0.000000,852
314000,39,875.03,6.72,209166.72,253.00,10722,8400,825,39824,0.269235,0.210928,0.020716,0.325550,0.000000,852
315000,40,852.08,6.75,204757.77,252.80,10781,8416,854,40029,0.269330,0.210248,0.021335,0.314444,0.000000,853
316000,40,851.92,6.75,205607.23,252.97,10720,8390,816,39784,0.269455,0.210889,0.020511,0.319955,0.000000,859
317000,40,852.33,6.75,206458.52,253.22,10758,8418,831,39955,0.269253,0.210687,0.020798,0.318296,0.000000,861
318000,38,897.82,6.68,218228.71,252.92,10764,8408,840,39943,0.269484,0.210500,0.021030,0.316975,0.000000,865
319000,39,875.44,6.72,213507.67,252.74,10724,8381,815,39794,0.269488,0.210610,0.020480,0.322985,0.000000,868
320000,41,830.17,6.78,203925.15,252.83,10721,8397,818,39811,0.269297,0.210922,0.020547,0.321274,0.000000,873
321000,42,811.88,6.81,199883.45,252.76,10772,8411,840,39972,0.269489,0.210422,0.021015,0.306223,0.000000,876
322000,39,875.10,6.72,216164.18,252.74,10741,8386,825,39846,0.269563,0.210460,0.020705,0.314836,0.000000,875
323000,41,830.68,6.78,206392.29,253.20,10728,8403,821,39832,0.269331,0.210961,0.020612,0.327753,0.000000,879
324000,38,920.11,6.68,223602.53,252.87,10601,8322,651,39276,0.269910,0.211885,0.016575,0.320690,0.000000,883
325000,41,856.20,6.78,208126.39,252.90,10844,8443,713,40036,0.270856,0.210885,0.017809,0.320742,0.000000,887
326000,41,854.71,6.78,209012.51,253.12,10845,8448,711,40052,0.270773,0.210926,0.017752,0.326274,0.000000,887
327000,39,899.79,6.72,220607.95,252.44,10852,8444,720,40095,0.270657,0.210600,0.017957,0.319118,0.000000,887
328000,42,834.69,6.81,205738.88,252.64,10836,8443,704,40002,0.270886,0.211064,0.017599,0.327027,0.000000,891
329000,40,877.12,6.75,216905.50,252.90,10820,8447,703,39994,0.270541,0.211207,0.017578,0.323549,0.000000,890
330000,40,877.55,6.75,217668.30,252.68,10840,8441,712,40041,0.270723,0.210809,0.017782,0.321721,0.000000,893
331000,40,876.60,6.75,218565.08,252.97,10907,8477,740,40270,0.270847,0.210504,0.018376,0.320027,0.000000,897
332000,40,877.77,6.75,219414.50,253.25,10807,8439,669,39953,0.270493,0.211223,0.016745,0.322395,0.000000,902
333000,40,877.33,6.75,220291.42,252.65,10907,8473,750,40285,0.270746,0.210326,0.018617,0.313301,0.000000,903
334000,40,876.55,6.75,221211.40,252.50,10847,8445,711,40054,0.270809,0.210840,0.017751,0.316456,0.000000,904
335000,40,876.52,6.75,222098.62,253.12,10884,8370,735,40207,0.270699,0.208173,0.018280,0.308782,0.000000,908
336000,39,899.10,6.72,228712.15,252.69,10884,8465,736,40207,0.270699,0.210535,0.018305,0.317404,0.000000,907
337000,40,876.48,6.75,223815.95,252.85,10863,8457,718,40111,0.270823,0.210840,0.017900,0.317678,0.000000,910
338000,41,854.63,6.78,219209.41,253.27,10825,8446,709,40005,0.270591,0.211124,0.017723,0.318538,0.000000,911
339000,41,855.27,6.78,220090.27,252.80,10849,8444,716,40067,0.270771,0.210747,0.017870,0.330482,0.000000,911
340000,40,877.35,6.75,226476.48,252.70,10858,8452,722,40108,0.270719,0.210731,0.018001,0.317568,0.000000,914
341000,41,855.07,6.78,221763.73,252.78,10853,8460,721,40104,0.270621,0.210952,0.017978,0.313687,0.000000,916
342000,39,899.51,6.72,234009.51,252.59,10839,8442,717,40053,0.270616,0.210771,0.017901,0.317614,0.000000,922
343000,40,877.62,6.75,229104.67,252.68,10865,8455,719,40119,0.270819,0.210748,0.017922,0.318959,0.000000,922
